order_id,customer_id,address_id,order_date,payment_confirmed_at,shipped_at,delivered_at,cancelled_at,status,subtotal,shipping_cost,tax,total_amount,delivery_method,payment_method,card_id,customer_notes,internal_notes,cancellation_reason
882,1208,236,2025-10-08 00:00:00,2025-10-08 08:00:00,,,2025-10-10 04:00:00,cancelled,11358238.00,12000.00,2158065.22,13528303.22,home_delivery,tarjeta_credito,10,,Producto empacado con protección adicional,Encontró mejor precio en otra tienda
883,1291,327,2026-01-22 00:00:00,2026-01-22 18:00:00,2026-01-25 04:00:00,2026-01-26 04:00:00,,delivered,4863609.00,0.00,924085.71,5787694.71,pickup_point,contraentrega,,,,
884,1070,81,2025-06-21 00:00:00,2025-06-21 14:00:00,,,2025-06-22 07:00:00,cancelled,5165255.00,8000.00,981398.45,6154653.45,home_delivery,tarjeta_debito,186,,,Cliente solicitó cancelación por viaje
885,1101,117,2025-03-27 00:00:00,2025-03-27 19:00:00,2025-03-29 04:00:00,2025-03-30 04:00:00,,delivered,591287.00,15000.00,112344.53,718631.53,home_delivery,contraentrega,,,,
886,1166,188,2025-02-16 00:00:00,2025-02-16 13:00:00,2025-02-17 20:00:00,2025-02-18 20:00:00,,delivered,4534760.00,12000.00,861604.40,5408364.40,home_delivery,nequi,,,,
887,1441,487,2025-11-16 00:00:00,2025-11-17 00:00:00,2025-11-19 20:00:00,2025-11-22 20:00:00,,delivered,5505776.00,8000.00,1046097.44,6559873.44,home_delivery,daviplata,,,,
888,1394,438,2026-01-27 00:00:00,2026-01-27 13:00:00,2026-01-29 15:00:00,2026-01-30 15:00:00,,delivered,2081062.00,12000.00,395401.78,2488463.78,home_delivery,tarjeta_credito,99,,,
889,1346,387,2025-08-18 00:00:00,2025-08-18 08:00:00,2025-08-20 23:00:00,2025-08-26 23:00:00,,delivered,6548156.00,20000.00,1244149.64,7812305.64,home_delivery,PSE,,,,
890,1471,519,2025-02-21 00:00:00,2025-02-21 15:00:00,,,2025-02-22 06:00:00,cancelled,7595895.00,20000.00,1443220.05,9059115.05,home_delivery,nequi,,,,Cliente cambió de opinión
891,1410,454,2025-06-08 00:00:00,2025-06-08 06:00:00,2025-06-09 11:00:00,2025-06-10 11:00:00,,delivered,14114879.00,12000.00,2681827.01,16808706.01,home_delivery,tarjeta_credito,325,"Producto frágil, manejar con cuidado",Cliente frecuente - priorizar envío,
892,1476,524,2025-03-26 00:00:00,2025-03-26 19:00:00,2025-03-27 08:00:00,2025-04-08 08:00:00,,delivered,1397034.00,20000.00,265436.46,1682470.46,home_delivery,PSE,,,Producto empacado con protección adicional,
893,1125,143,2025-02-11 00:00:00,2025-02-11 14:00:00,2025-02-14 01:00:00,2025-02-18 01:00:00,,delivered,14097518.00,15000.00,2678528.42,16791046.42,pickup_point,contraentrega,,,,
894,1224,253,2025-11-04 00:00:00,2025-11-04 04:00:00,2025-11-04 20:00:00,2025-11-07 20:00:00,,delivered,1340164.00,0.00,254631.16,1594795.16,home_delivery,contraentrega,,,,
895,1394,438,2025-10-06 00:00:00,2025-10-06 03:00:00,2025-10-08 17:00:00,2025-10-18 17:00:00,,delivered,10374792.00,18000.00,1971210.48,12364002.48,home_delivery,tarjeta_credito,99,Dejar con el portero si no estoy,,
896,1186,211,2025-08-06 00:00:00,2025-08-06 02:00:00,2025-08-07 19:00:00,2025-08-10 19:00:00,,delivered,3253877.00,10000.00,618236.63,3882113.63,home_delivery,daviplata,,Llamar antes de entregar,,
897,1074,85,2025-08-29 00:00:00,2025-08-29 05:00:00,2025-08-30 14:00:00,2025-09-03 14:00:00,,delivered,1341243.00,0.00,254836.17,1596079.17,home_delivery,tarjeta_debito,494,,,
898,1339,380,2025-09-27 00:00:00,,,,2025-09-27 02:00:00,cancelled,2705797.00,0.00,514101.43,3219898.43,home_delivery,tarjeta_credito,30,,,Encontró mejor precio en otra tienda
899,1347,388,2025-12-28 00:00:00,2025-12-28 16:00:00,2025-12-31 04:00:00,2026-01-07 04:00:00,,delivered,1391979.00,20000.00,264476.01,1676455.01,home_delivery,nequi,,,,
900,1374,417,2025-07-04 00:00:00,2025-07-04 03:00:00,2025-07-05 15:00:00,2025-07-08 15:00:00,,delivered,3508261.00,12000.00,666569.59,4186830.59,home_delivery,tarjeta_debito,437,,,
901,1157,179,2025-06-29 00:00:00,2025-06-29 04:00:00,2025-07-01 21:00:00,2025-07-10 21:00:00,,delivered,4464833.00,10000.00,848318.27,5323151.27,home_delivery,tarjeta_credito,443,,,
902,1258,289,2025-03-15 00:00:00,2025-03-15 13:00:00,2025-03-17 04:00:00,2025-03-21 04:00:00,,delivered,290310.00,15000.00,55158.90,360468.90,home_delivery,PSE,,,,
903,1229,258,2025-07-20 00:00:00,2025-07-20 19:00:00,2025-07-21 21:00:00,2025-07-26 21:00:00,,returned,4846792.00,12000.00,920890.48,5779682.48,home_delivery,tarjeta_credito,512,,,
904,1432,477,2025-02-19 00:00:00,2025-02-19 19:00:00,,,2025-02-20 13:00:00,cancelled,4199522.00,25000.00,797909.18,5022431.18,home_delivery,PSE,,,,Problemas con el método de pago
905,1304,340,2025-03-09 00:00:00,2025-03-09 03:00:00,2025-03-09 17:00:00,2025-03-16 17:00:00,,delivered,3884786.00,8000.00,738109.34,4630895.34,home_delivery,tarjeta_credito,520,,Segunda compra del mes - verificar promociones,
906,1014,18,2025-02-06 00:00:00,2025-02-06 10:00:00,2025-02-07 05:00:00,2025-02-11 05:00:00,,delivered,10889845.00,15000.00,2069070.55,12973915.55,home_delivery,PSE,,,,
907,1486,534,2025-03-12 00:00:00,2025-03-12 01:00:00,2025-03-12 22:00:00,2025-03-14 22:00:00,,delivered,3792402.00,20000.00,720556.38,4532958.38,home_delivery,PSE,,"Si no estoy, dejar con el vecino del apartamento 301",,
908,1127,145,2025-11-12 00:00:00,2025-11-12 09:00:00,,,2025-11-13 17:00:00,cancelled,3765426.00,15000.00,715430.94,4495856.94,pickup_point,tarjeta_credito,500,,,Encontró mejor precio en otra tienda
909,1297,333,2025-09-25 00:00:00,,,,2025-09-26 01:00:00,cancelled,5536418.00,12000.00,1051919.42,6600337.42,home_delivery,nequi,,,,Problemas con el método de pago
910,1290,325,2025-08-02 00:00:00,2025-08-02 15:00:00,2025-08-05 06:00:00,2025-08-07 06:00:00,,delivered,3979682.00,25000.00,756139.58,4760821.58,home_delivery,PSE,,,,
911,1041,49,2025-10-14 00:00:00,2025-10-14 21:00:00,2025-10-15 14:00:00,2025-10-21 14:00:00,,delivered,3911699.00,20000.00,743222.81,4674921.81,home_delivery,nequi,,,,
912,1120,138,2025-08-06 00:00:00,2025-08-06 23:00:00,2025-08-09 21:00:00,2025-08-10 21:00:00,,delivered,84501.00,0.00,16055.19,100556.19,home_delivery,PSE,,,,
913,1334,375,2025-07-13 00:00:00,2025-07-13 21:00:00,2025-07-16 05:00:00,2025-07-25 05:00:00,,delivered,1474301.00,0.00,280117.19,1754418.19,pickup_point,tarjeta_credito,525,,,
914,1405,449,2025-05-05 00:00:00,2025-05-05 03:00:00,,,2025-05-05 22:00:00,cancelled,6864600.00,12000.00,1304274.00,8180874.00,home_delivery,PSE,,,Orden retenida por verificación de seguridad - liberada,Problemas con el método de pago
915,1038,46,2025-06-24 00:00:00,2025-06-24 05:00:00,2025-06-26 12:00:00,2025-07-01 12:00:00,,delivered,5529831.00,0.00,1050667.89,6580498.89,home_delivery,tarjeta_debito,91,,,
916,1054,65,2025-10-08 00:00:00,2025-10-08 09:00:00,,,2025-10-09 08:00:00,cancelled,1917652.00,10000.00,364353.88,2292005.88,pickup_point,nequi,,Prefiero entrega en la tarde después de las 2pm,,Compra duplicada por error
917,1416,461,2025-06-13 00:00:00,2025-06-13 12:00:00,,,2025-06-14 20:00:00,cancelled,6119136.00,25000.00,1162635.84,7306771.84,home_delivery,PSE,,,,Cliente cambió de opinión
918,1151,172,2025-10-29 00:00:00,2025-10-29 02:00:00,2025-10-30 23:00:00,2025-10-31 23:00:00,,delivered,16866398.00,20000.00,3204615.62,20091013.62,pickup_point,contraentrega,,,,
919,1165,187,2025-08-03 00:00:00,2025-08-03 09:00:00,2025-08-04 22:00:00,2025-08-10 22:00:00,,delivered,3341004.00,20000.00,634790.76,3995794.76,home_delivery,tarjeta_credito,364,,,
920,1026,31,2025-04-25 00:00:00,2025-04-25 03:00:00,2025-04-27 04:00:00,2025-05-03 04:00:00,,delivered,579738.00,12000.00,110150.22,701888.22,home_delivery,tarjeta_credito,459,,,
921,1154,175,2025-03-21 00:00:00,2025-03-22 00:00:00,2025-03-24 04:00:00,2025-03-27 04:00:00,,delivered,1325067.00,18000.00,251762.73,1594829.73,home_delivery,tarjeta_credito,411,,Dirección verificada por soporte,
922,1293,329,2025-09-22 00:00:00,2025-09-22 02:00:00,2025-09-23 21:00:00,2025-09-27 21:00:00,,delivered,4589688.00,12000.00,872040.72,5473728.72,home_delivery,tarjeta_debito,250,,,
923,1262,293,2025-08-29 00:00:00,2025-08-29 01:00:00,2025-08-29 18:00:00,2025-09-02 18:00:00,,delivered,4795700.00,8000.00,911183.00,5714883.00,home_delivery,tarjeta_credito,409,,,
924,1187,212,2025-09-09 00:00:00,2025-09-09 07:00:00,2025-09-11 09:00:00,2025-09-13 09:00:00,,delivered,1134864.00,18000.00,215624.16,1368488.16,home_delivery,tarjeta_debito,349,,,
925,1167,189,2025-02-13 00:00:00,2025-02-13 09:00:00,2025-02-15 05:00:00,2025-02-20 05:00:00,,delivered,20330822.00,20000.00,3862856.18,24213678.18,home_delivery,PSE,,Dejar con el portero si no estoy,,
926,1406,450,2025-06-28 00:00:00,2025-06-28 19:00:00,2025-06-29 16:00:00,2025-07-10 16:00:00,,delivered,2935478.00,10000.00,557740.82,3503218.82,home_delivery,tarjeta_credito,9,,,
927,1435,480,2025-10-15 00:00:00,2025-10-15 04:00:00,,,2025-10-16 13:00:00,cancelled,20159425.00,8000.00,3830290.75,23997715.75,home_delivery,nequi,,,,Compra duplicada por error
928,1252,282,2025-10-25 00:00:00,2025-10-25 14:00:00,2025-10-26 13:00:00,2025-11-02 13:00:00,,delivered,6955583.00,12000.00,1321560.77,8289143.77,home_delivery,nequi,,,,
929,1421,466,2025-02-12 00:00:00,2025-02-12 16:00:00,2025-02-15 12:00:00,2025-02-25 12:00:00,,delivered,290310.00,10000.00,55158.90,355468.90,pickup_point,contraentrega,,,,
930,1485,533,2025-08-18 00:00:00,2025-08-18 07:00:00,2025-08-19 09:00:00,2025-08-25 09:00:00,,delivered,10083907.00,0.00,1915942.33,11999849.33,home_delivery,PSE,,,,
931,1364,407,2025-04-12 00:00:00,2025-04-12 06:00:00,2025-04-14 12:00:00,2025-04-22 12:00:00,,delivered,13439382.00,8000.00,2553482.58,16000864.58,home_delivery,tarjeta_debito,269,,,
932,1423,468,2025-11-03 00:00:00,2025-11-03 19:00:00,,,2025-11-04 04:00:00,cancelled,6730619.00,8000.00,1278817.61,8017436.61,pickup_point,tarjeta_credito,111,,,Cliente cambió de opinión
933,1315,352,2025-07-04 00:00:00,2025-07-04 03:00:00,2025-07-05 14:00:00,2025-07-11 14:00:00,,delivered,7256396.00,20000.00,1378715.24,8655111.24,home_delivery,PSE,,,,
934,1353,395,2025-12-17 00:00:00,,,,2025-12-17 03:00:00,cancelled,11800893.00,25000.00,2242169.67,14068062.67,pickup_point,tarjeta_debito,408,,,Cliente solicitó cancelación por viaje
935,1217,245,2026-01-09 00:00:00,2026-01-09 17:00:00,2026-01-11 02:00:00,2026-01-19 02:00:00,,delivered,6667361.00,15000.00,1266798.59,7949159.59,home_delivery,PSE,,Necesito factura electrónica,,
936,1148,169,2025-12-17 00:00:00,2025-12-17 09:00:00,2025-12-18 15:00:00,2025-12-26 15:00:00,,delivered,8711078.00,12000.00,1655104.82,10378182.82,pickup_point,contraentrega,,,,
937,1049,59,2025-09-04 00:00:00,2025-09-04 21:00:00,2025-09-07 09:00:00,2025-09-15 09:00:00,,delivered,8517285.00,15000.00,1618284.15,10150569.15,home_delivery,nequi,,,,
938,1157,179,2025-02-20 00:00:00,2025-02-20 10:00:00,,,2025-02-21 22:00:00,cancelled,18517317.00,15000.00,3518290.23,22050607.23,home_delivery,contraentrega,,,,Encontró mejor precio en otra tienda
939,1498,548,2025-05-17 00:00:00,2025-05-17 14:00:00,2025-05-19 16:00:00,2025-05-27 16:00:00,,delivered,11624078.00,12000.00,2208574.82,13844652.82,home_delivery,daviplata,,,,
940,1298,334,2025-04-27 00:00:00,2025-04-27 13:00:00,2025-04-30 07:00:00,2025-05-06 07:00:00,,delivered,778674.00,8000.00,147948.06,934622.06,home_delivery,tarjeta_debito,482,,,
941,1144,165,2025-07-17 00:00:00,,,,2025-07-18 01:00:00,cancelled,2353591.00,10000.00,447182.29,2810773.29,home_delivery,tarjeta_debito,398,,,Compra duplicada por error
942,1117,135,2025-02-25 00:00:00,2025-02-25 06:00:00,2025-02-28 03:00:00,2025-03-04 03:00:00,,delivered,8400404.00,10000.00,1596076.76,10006480.76,home_delivery,contraentrega,,,,
943,1358,400,2025-05-26 00:00:00,2025-05-26 18:00:00,2025-05-27 23:00:00,2025-05-29 23:00:00,,delivered,8716873.00,18000.00,1656205.87,10391078.87,home_delivery,tarjeta_debito,527,,,
944,1009,12,2025-11-08 00:00:00,,,,2025-11-09 20:00:00,cancelled,3674128.00,25000.00,698084.32,4397212.32,home_delivery,contraentrega,,,,Demora excesiva en el envío
945,1021,26,2025-03-09 00:00:00,2025-03-09 16:00:00,,,2025-03-10 21:00:00,cancelled,880329.00,0.00,167262.51,1047591.51,home_delivery,tarjeta_debito,242,Prefiero entrega en la tarde después de las 2pm,Orden retenida por verificación de seguridad - liberada,Cliente cambió de opinión
946,1442,488,2025-12-21 00:00:00,2025-12-21 11:00:00,2025-12-23 05:00:00,2025-12-29 05:00:00,,delivered,2669264.00,0.00,507160.16,3176424.16,pickup_point,PSE,,,,
947,1399,443,2025-05-15 00:00:00,2025-05-15 12:00:00,2025-05-17 22:00:00,2025-05-21 22:00:00,,delivered,3257078.00,12000.00,618844.82,3887922.82,home_delivery,PSE,,"Si no estoy, dejar con el vecino del apartamento 301",,
948,1296,332,2025-03-16 00:00:00,2025-03-16 03:00:00,2025-03-16 18:00:00,2025-03-26 18:00:00,,delivered,8815495.00,10000.00,1674944.05,10500439.05,home_delivery,tarjeta_credito,519,,,
949,1405,449,2025-09-11 00:00:00,2025-09-11 23:00:00,2025-09-13 10:00:00,2025-09-14 10:00:00,,delivered,1482430.00,15000.00,281661.70,1779091.70,home_delivery,PSE,,,,
950,1210,238,2025-07-21 00:00:00,2025-07-21 07:00:00,2025-07-21 21:00:00,2025-07-22 21:00:00,,delivered,425567.00,0.00,80857.73,506424.73,pickup_point,tarjeta_credito,508,,,
951,1199,226,2025-08-04 00:00:00,2025-08-04 21:00:00,2025-08-05 22:00:00,2025-08-12 22:00:00,,delivered,4644029.00,10000.00,882365.51,5536394.51,home_delivery,contraentrega,,,,
952,1083,94,2025-02-27 00:00:00,2025-02-27 17:00:00,2025-03-01 00:00:00,2025-03-05 00:00:00,,delivered,2604480.00,12000.00,494851.20,3111331.20,home_delivery,PSE,,,,
953,1296,332,2025-03-23 00:00:00,2025-03-23 06:00:00,2025-03-25 11:00:00,2025-04-02 11:00:00,,delivered,7854104.00,0.00,1492279.76,9346383.76,home_delivery,tarjeta_debito,519,,Dirección verificada por soporte,
954,1032,39,2025-03-12 00:00:00,2025-03-12 06:00:00,2025-03-14 06:00:00,2025-03-22 06:00:00,,delivered,6256218.00,15000.00,1188681.42,7459899.42,pickup_point,tarjeta_credito,72,,,
955,1108,125,2025-10-31 00:00:00,2025-10-31 02:00:00,2025-11-01 04:00:00,2025-11-05 04:00:00,,delivered,1854830.00,0.00,352417.70,2207247.70,home_delivery,daviplata,,"Por favor empacar con cuidado, es un regalo",,
956,1461,508,2025-02-10 00:00:00,2025-02-10 19:00:00,2025-02-13 14:00:00,2025-02-21 14:00:00,,delivered,3760210.00,20000.00,714439.90,4494649.90,home_delivery,PSE,,,,
957,1389,433,2025-09-12 00:00:00,2025-09-12 02:00:00,2025-09-14 22:00:00,2025-09-21 22:00:00,,delivered,8066836.00,15000.00,1532698.84,9614534.84,home_delivery,tarjeta_credito,86,,,
958,1112,129,2025-12-07 00:00:00,2025-12-07 09:00:00,2025-12-09 08:00:00,2025-12-12 08:00:00,,delivered,24344543.00,20000.00,4625463.17,28990006.17,home_delivery,nequi,,,,
959,1440,486,2025-05-07 00:00:00,2025-05-07 11:00:00,2025-05-08 07:00:00,2025-05-17 07:00:00,,delivered,17815723.00,10000.00,3384987.37,21210710.37,home_delivery,tarjeta_debito,38,,,
960,1457,504,2025-06-24 00:00:00,2025-06-25 00:00:00,2025-06-27 00:00:00,2025-07-04 00:00:00,,delivered,19711370.00,12000.00,3745160.30,23468530.30,home_delivery,tarjeta_credito,453,,,
961,1120,138,2026-01-29 00:00:00,2026-01-29 08:00:00,,,2026-01-30 21:00:00,cancelled,1481456.00,10000.00,281476.64,1772932.64,home_delivery,PSE,,,,Producto similar comprado en tienda física
962,1360,402,2025-05-02 00:00:00,,,,2025-05-03 08:00:00,cancelled,18402646.00,10000.00,3496502.74,21909148.74,home_delivery,nequi,,,,Compra duplicada por error
963,1107,124,2025-07-05 00:00:00,,,,2025-07-06 08:00:00,cancelled,2531583.00,15000.00,481000.77,3027583.77,home_delivery,nequi,,,,Dirección de entrega incorrecta
964,1190,215,2025-11-29 00:00:00,2025-11-29 07:00:00,2025-11-30 18:00:00,2025-12-05 18:00:00,,delivered,532095.00,0.00,101098.05,633193.05,pickup_point,PSE,,,,
965,1173,196,2025-11-01 00:00:00,2025-11-01 06:00:00,2025-11-04 05:00:00,2025-11-10 05:00:00,,delivered,1405102.00,0.00,266969.38,1672071.38,pickup_point,nequi,,,,
966,1030,35,2025-10-21 00:00:00,2025-10-21 03:00:00,2025-10-23 02:00:00,2025-10-26 02:00:00,,delivered,4032606.00,15000.00,766195.14,4813801.14,home_delivery,tarjeta_credito,488,,,
967,1406,450,2025-08-13 00:00:00,2025-08-13 21:00:00,2025-08-16 19:00:00,2025-08-27 19:00:00,,delivered,3208261.00,18000.00,609569.59,3835830.59,pickup_point,tarjeta_credito,9,,,
968,1138,159,2025-07-02 00:00:00,2025-07-02 09:00:00,2025-07-04 09:00:00,2025-07-06 09:00:00,,delivered,2153857.00,0.00,409232.83,2563089.83,home_delivery,tarjeta_credito,154,,,
969,1015,19,2025-09-16 00:00:00,2025-09-16 07:00:00,2025-09-17 22:00:00,2025-09-18 22:00:00,,delivered,6708851.00,12000.00,1274681.69,7995532.69,home_delivery,tarjeta_credito,120,,,
970,1052,63,2025-08-24 00:00:00,2025-08-24 22:00:00,2025-08-27 14:00:00,2025-09-02 14:00:00,,delivered,17630919.00,8000.00,3349874.61,20988793.61,home_delivery,tarjeta_debito,296,,,
971,1455,502,2025-03-08 00:00:00,2025-03-08 01:00:00,,,2025-03-08 19:00:00,cancelled,2973341.00,20000.00,564934.79,3558275.79,home_delivery,tarjeta_credito,541,Dejar con el portero si no estoy,,Cliente solicitó cancelación por viaje
972,1276,309,2026-01-17 00:00:00,2026-01-17 01:00:00,2026-01-18 07:00:00,2026-01-20 07:00:00,,delivered,1590530.00,0.00,302200.70,1892730.70,home_delivery,tarjeta_credito,119,,,
973,1325,364,2025-12-06 00:00:00,2025-12-06 05:00:00,2025-12-08 11:00:00,2025-12-10 11:00:00,,delivered,5613986.00,20000.00,1066657.34,6700643.34,home_delivery,nequi,,,,
974,1237,267,2025-08-05 00:00:00,2025-08-05 10:00:00,2025-08-06 22:00:00,2025-08-14 22:00:00,,delivered,4883297.00,25000.00,927826.43,5836123.43,home_delivery,tarjeta_debito,147,,Cliente contactó soporte antes de realizar la compra,
975,1301,337,2025-03-11 00:00:00,2025-03-11 18:00:00,2025-03-14 11:00:00,2025-03-18 11:00:00,,delivered,1023002.00,0.00,194370.38,1217372.38,home_delivery,tarjeta_credito,455,,Cliente frecuente - priorizar envío,
976,1156,177,2026-01-23 00:00:00,2026-01-23 12:00:00,,,2026-01-24 11:00:00,cancelled,3162998.00,0.00,600969.62,3763967.62,home_delivery,nequi,,Dejar con el portero si no estoy,,Error al realizar el pedido
977,1465,513,2025-11-04 00:00:00,2025-11-04 08:00:00,2025-11-05 07:00:00,2025-11-10 07:00:00,,delivered,7116380.00,12000.00,1352112.20,8480492.20,pickup_point,PSE,,,Dirección verificada por soporte,
978,1251,281,2025-06-05 00:00:00,2025-06-05 06:00:00,2025-06-08 02:00:00,2025-06-14 02:00:00,,delivered,941700.00,0.00,178923.00,1120623.00,home_delivery,contraentrega,,,,
979,1426,471,2025-05-04 00:00:00,2025-05-04 03:00:00,2025-05-05 06:00:00,2025-05-11 06:00:00,,delivered,2227527.00,20000.00,423230.13,2670757.13,home_delivery,nequi,,"Por favor empacar con cuidado, es un regalo",Dirección verificada por soporte,
980,1201,228,2025-02-19 00:00:00,2025-02-19 18:00:00,2025-02-22 03:00:00,2025-03-02 03:00:00,,delivered,13123704.00,12000.00,2493503.76,15629207.76,home_delivery,tarjeta_credito,303,,,
981,1401,445,2025-03-07 00:00:00,2025-03-07 14:00:00,2025-03-09 09:00:00,2025-03-14 09:00:00,,delivered,8662876.00,18000.00,1645946.44,10326822.44,pickup_point,tarjeta_credito,534,,Producto empacado con protección adicional,
982,1326,365,2025-11-29 00:00:00,2025-11-29 23:00:00,2025-12-01 07:00:00,2025-12-04 07:00:00,,delivered,3653253.00,18000.00,694118.07,4365371.07,pickup_point,contraentrega,,,,
983,1242,272,2025-03-08 00:00:00,2025-03-08 20:00:00,2025-03-09 12:00:00,2025-03-11 12:00:00,,returned,5785482.00,18000.00,1099241.58,6902723.58,home_delivery,tarjeta_debito,397,,,
984,1221,250,2025-06-15 00:00:00,2025-06-15 22:00:00,2025-06-17 15:00:00,2025-06-19 15:00:00,,delivered,1184970.00,15000.00,225144.30,1425114.30,home_delivery,nequi,,Llamar antes de entregar,,
985,1214,242,2025-12-13 00:00:00,2025-12-13 02:00:00,2025-12-15 09:00:00,2025-12-17 09:00:00,,delivered,16638852.00,0.00,3161381.88,19800233.88,home_delivery,nequi,,,,
986,1453,500,2025-10-28 00:00:00,2025-10-28 13:00:00,2025-10-31 07:00:00,2025-11-08 07:00:00,,delivered,5802922.00,10000.00,1102555.18,6915477.18,pickup_point,tarjeta_credito,540,Dejar con el portero si no estoy,,
987,1425,470,2025-10-02 00:00:00,2025-10-02 09:00:00,2025-10-04 12:00:00,2025-10-05 12:00:00,,delivered,20343593.00,12000.00,3865282.67,24220875.67,home_delivery,PSE,,,,
988,1216,244,2025-08-13 00:00:00,2025-08-13 11:00:00,2025-08-16 11:00:00,2025-08-23 11:00:00,,delivered,10876728.00,0.00,2066578.32,12943306.32,home_delivery,tarjeta_credito,393,,,
989,1257,288,2025-11-24 00:00:00,2025-11-24 07:00:00,2025-11-24 23:00:00,2025-12-03 23:00:00,,delivered,469164.00,0.00,89141.16,558305.16,home_delivery,tarjeta_credito,142,,,
990,1451,497,2025-06-28 00:00:00,2025-06-28 18:00:00,2025-06-30 03:00:00,2025-07-08 03:00:00,,delivered,5368702.00,25000.00,1020053.38,6413755.38,home_delivery,tarjeta_credito,217,,,
991,1332,373,2025-03-28 00:00:00,2025-03-28 18:00:00,2025-03-31 01:00:00,2025-04-10 01:00:00,,delivered,1944150.00,15000.00,369388.50,2328538.50,home_delivery,tarjeta_debito,94,,,
992,1125,143,2025-12-30 00:00:00,2025-12-30 09:00:00,2025-12-31 04:00:00,2026-01-03 04:00:00,,delivered,33234897.00,10000.00,6314630.43,39559527.43,home_delivery,PSE,,Llamar antes de entregar,,
